venue	lon	lat	countryCode	place	venueLabel	placeLabel	osm_way	website	address	eventVenueType	eventVenueTypeLabel	osm_node	osm_relation
Q5568649	-122.982	45.5228	US	Q81824	Glenn & Viola Walters Cultural Arts Center	Hillsboro				Q1329623	cultural center		
Q55694514	120.31583333333	23.308611111111	TW	Q701497	Tainan Municipal Xinying Cultural Center	新營區			臺南市新營區中正路23號	Q1329623	cultural center		
Q5570163	-81.6947	41.5022	US	Q1397	Global Center for Health Innovation	Ohio		https://theglobalcenter.com		Q1378975	convention center		
Q55704405			TH		Alliance française Bangkok			http://afthailande.org		Q1329623	cultural center		
Q557056	12.3428	51.3675	DE	Q2079	Anker	Leipzig				Q1329623	cultural center		
Q55715811	113.57334	22.15985	CN	Q14773	Macau Convention Centre	Macau		http://www.macaoconvention.com/		Q1378975	convention center		
Q55727020			KR	Q884	Gangneung Art Center	South Korea				Q1329623	cultural center		
Q55736780			KR	Q42078	Gimcheon Culture & Art Center	Gimcheon				Q1329623	cultural center		
Q55739670			IL		Institut français de Jérusalem – Romain Gary			http://ifjerusalem-romaingary.org/		Q1329623	cultural center		
Q5575272	-84.416226	33.786228	US	Q23556	Goat Farm Arts Center	Atlanta				Q1329623	cultural center		
Q5580113	-0.193333	51.5719	GB	Q151048	Golders Green Hippodrome	London Borough of Barnet			1 North End Road, London, NW11 7RP, England	Q230752	auditorium		
Q55809635	145.3916	-6.0701	PG	Q498192	Raun Raun Theatre	Goroka				Q1329623	cultural center		
Q5589448	-73.5261	40.727	US	Q3452134	Governor's Comedy Club	Levittown				Q230752	auditorium		
Q5595248	-85.1403	41.0764	US	Q1415	Grand Wayne Convention Center	Indiana		http://www.grandwayne.com/		Q1378975	convention center		
Q5596879	1.4278	51.3356	GB	Q736439	Granville Theatre	Ramsgate		http://www.granvilletheatre.com/	Victoria Parade, Ramsgate, Kent, CT11 8DE, England	Q1329623	cultural center		
Q5600506	-83.0005	39.9716	US	Q16567	Greater Columbus Convention Center	Columbus		https://www.columbusconventions.com/		Q1378975	convention center		
Q56006911	14.0856994	50.2847664	CZ	Q207261	Sokol house in Zlonice	Zlonice				Q1329623	cultural center		
Q5600778	-122.439	47.2483	US	Q1223	Greater Tacoma Convention and Trade Center	Washington		http://www.tacomaconventioncenter.com		Q1378975	convention center		
Q56072118	-17.18053	32.72354	PT	Q2933919	Casa das Mudas	Calheta	306172610			Q1329623	cultural center		
Q56085075	-5.930481	54.59299	GB	Q10686	Clayton Hotel Belfast	Belfast		https://www.claytonhotelbelfast.com/	22-26 Ormeau Avenue	Q1378975	convention center		
Q56085610			FR	Q377882	Centre culturel international de Royaumont	Royaumont Abbey				Q1329623	cultural center		
Q56085638			CZ		Alliance française Pardubice			https://www.francouzstina-pardubice.cz/		Q1329623	cultural center		
Q5614366	-66.119027777778	17.974861111111	US		Guayama Convention Center					Q1378975	convention center		
Q56187018	-52.729611111111	47.575725	CA	Q2082	Arts and Culture Centre, St. John's	St. John's			95 Allandale Rd	Q1329623	cultural center		
Q56216591	14.4741358	50.0437867	CZ	Q1085	Sokol house in Spořilov	Prague				Q1329623	cultural center		
Q56216700	23.9896116	42.0277587	BG	Q405114	Chitalishte Otets Paisiy	Velingrad			ул. Хан Аспарух 31, Велинград	Q1329623	cultural center		
Q56221070	-87.5567547	37.9705369	US	Q486459	Evansville African American Museum	Evansville	238316328	https://evansvilleaamuseum.wordpress.com/	579 S. Garvin St., Evansville, IN 47713	Q1329623	cultural center		
Q56223843	55.133274	51.7971527	RU	Q5337	"House of Culture ""Russia"""	Orenburg		http://www.osu.ru/doc/1304	пр. Победы, 138, Оренбург, Оренбургская обл., 460048	Q1329623	cultural center		
Q56230941	44.548841666667	48.520402777778	RU	Q3816813	"Palace of Culture and Sience ""Chemist"""	Krasnoarmeysky District		https://kassa34.ru/mesto/dvorcy-kultury/dk-himik		Q1329623	cultural center		
Q56231109	11.77938	45.35312	IT	Q34603	Teatro Pietro d'Abano	Abano Terme		http://www.abanocongressi.com/		Q1378975	convention center		
Q56231261	36.20345	49.99841	UA	Q42308	Palace of Culture of Railway Workers, Kharkiv	Kharkiv				Q1329623	cultural center		
Q56232171	9.5683611111111	50.502361111111	DE	Q624122	Christoph-Kalb-Haus	Neuhof			Laurentiusstraße 34	Q1329623	cultural center		
Q56233072	-2.444155711	36.82388831	ES	Q10400	Auditorio Maestro Padilla	Almería				Q230752	auditorium		
Q56240075	22.32226	38.688752	GR	Q1021606	Cultural Centre of Kaloskopi	Delfi Municipality				Q1329623	cultural center		
Q56244587	32.388386	41.7493403	TR	Q83342	Küçük Kilise, Amasra	Bartın Province				Q1329623	cultural center		
Q56244587	32.388386	41.7493403	TR	Q455458	Küçük Kilise, Amasra	Amasra				Q1329623	cultural center		
Q56255196	2.3808347386091	48.86162286979	FR	Q169293	Atelier des Lumières	11th arrondissement of Paris		https://www.atelier-lumieres.com/	38 rue Saint Maur, 75 011 Paris	Q1329623	cultural center		
Q56258097	-6.416116	42.617895	ES	Q1157834	"""house of cultures"" cultural center"	Bembibre			Calle Lope de Vega	Q1329623	cultural center		
Q56258164	13.1400326	46.0977024	IT	Q53281	"Auditorium ""Impero"""	Martignacco			via Delser 23, Martignacco (UD), Italia	Q230752	auditorium		
Q56258165	11.1808858	45.3067175	IT	Q47698	Auditorium comunale Don Remo Castegini	Oppeano			via Roma, Oppeano (VR), Italia	Q230752	auditorium		
Q56258166	10.56518	45.62478	IT	Q104619	Ansaldo SVA 10	Gardone Riviera			Via del Vittoriale, 12 - 25083 - Gardone Riviera (BS)	Q230752	auditorium		
Q56258320	11.142318	43.4712296	IT	Q91350	Villa Burresi	Poggibonsi			via Carducci 1, Poggibonsi (SI), Italia	Q1329623	cultural center		
Q56258442	8.7107089	45.6806372	IT	Q40588	Biblioteca comunale Giuseppina Aliberti	Somma Lombardo		http://www.somsavigliano.com/biblioteca-t-claps/#toggle-id-4	via Guglielmo Marconi 6 - 21019 Somma Lombardo (VA)	Q1329623	cultural center		
Q56258708	8.41899	45.32922	IT	Q5990	Piccolo Studio	Vercelli			piazza Roma 35, Vercelli (VC), Italia	Q253275	lecture hall		
Q56258708	8.41899	45.32922	IT	Q5990	Piccolo Studio	Vercelli			piazza Roma 35, Vercelli (VC), Italia	Q230752	auditorium		
Q56258725	13.519964	43.621518	IT	Q3415	Polveriera Castelfidardo	Ancona			via Cardeto, Ancona (AN), Italia	Q230752	auditorium		
Q56261504			US	Q1920378	Mendocino Art Center	Mendocino		http://www.mendocinoartcenter.org/	45200 Little Lake Street	Q1329623	cultural center		
Q56271797			RU	Q4349503	Site of the 6th National Congress of the Chinese Communist Party	Pervomayskoe				Q1378975	convention center		
Q56285771	-80.485633	43.4519348	CA	Q200166	The Registry Theatre	Kitchener		https://www.registrytheatre.com/		Q230752	auditorium		
Q56299748	14.440626997731	45.327484988362	HR	Q58071	Filodrammatica, Rijeka	Primorje-Gorski Kotar			Korzo 28/I, 51000 Rijeka	Q1329623	cultural center		
Q56299748	14.440626997731	45.327484988362	HR	Q1647	Filodrammatica, Rijeka	Rijeka			Korzo 28/I, 51000 Rijeka	Q1329623	cultural center		
Q56306027			VN		Institut français du Vietnam			https://www.institutfrancais-vietnam.com/		Q1329623	cultural center		
Q56307717			SG		Institut Français Singapour			https://www.voilah.sg		Q1329623	cultural center		
Q56309572	82.9533	55.07434	RU	Q883	Maxim Gorky Palace of Culture	Novosibirsk		http://dkgnsk.ru/	ул. Б.Хмельницкого, 40, Новосибирск	Q1329623	cultural center		
Q56329098	29.48881	46.82087	MD	Q192176	Palace of Culture Pavel Tcacenco	Bender				Q1329623	cultural center		
Q56337575	19.355769	51.366581	PL	Q157992	Miejskie Centrum Kultury	Bełchatów		http://www.mck.belchatow.pl/		Q1329623	cultural center		
Q56339971	19.030201082125	50.2635714113	PL	Q588	Strefa Kultury	Katowice				Q1329623	cultural center		
Q56350294	13.228183333333	-8.8194027777778	AO	Q3897	Palácio dos Congressos	Luanda			Avenida do 1° Congresso do MPLA, Luanda	Q1378975	convention center		
Q56350356	-47.130833333333	-23.532583333333	BR	Q1815958	Centro Cultural Brasital	São Roque		https://www.turismo.saoroque.sp.gov.br/-brasital/	Av. Aracaí, 250 - Vila Aguiar, São Roque, SP, Brasil	Q1329623	cultural center		
Q56351864	-40.335303561541	-20.320617277409	BR	Q168376	Centro Cultural Sesc Glória	Vitoria	51437951		Avenida Jerônimo Monteiro, 428, Avenida Governador Bley, 235, Rua Mercelino Duarte, 101 - Centro	Q1329623	cultural center		
Q56361092	24.408888888889	49.434722222222	UA	Q158923	Stryi House of Culture	Stryi				Q1329623	cultural center		
Q56361757	51.390333333333	35.671194444444	IR	Q5683429	Razi Cultural Center	District 11				Q1329623	cultural center		
Q56365960	33.35515	46.76084	UA	Q987491	Palace of Culture	Nova Kakhovka				Q1329623	cultural center		
Q56367885	23.503055555556	49.279444444444	UA	Q157440	Taras Shevchenko Palace of Culture	Truskavets				Q1329623	cultural center		
Q56378621	-96.134972222222	19.198477777778	MX	Q60130	Centro cultural atarazanas	Veracruz		https://es-la.facebook.com/CentroCulturalAtarazanas/		Q1329623	cultural center		
Q56391936	19.07369444	47.51238889	HU	Q1781	Fiatal Művészek Klubja	Budapest				Q1329623	cultural center		
Q5639361	110.305368	20.031225	CN		Hainan Exhibition & Convention Center					Q1378975	convention center		
Q5639363	110.189213	20.059842	CN	Q189823	Hainan International Convention and Exhibition Center	Haikou		http://www.hicec.com.cn/		Q1378975	convention center		
Q56395348	7.36847	49.25239	DE	Q16017	Festhalle Zweibrücken	Zweibrücken		https://www.festhalle-zweibruecken.com/	Saarlandstraße 9, 66482 Zweibrücken	Q1378975	convention center		
Q56400244	26.62711	60.90622	FI	Q204382	Kuusankoskitalo	Kouvola		https://www.kouvola.fi/index/kulttuurijavapaa-aika/kulttuuritalot/kuusankoskitalo.html	Kymenlaaksonkatu 1, 45700 Kuusankoski	Q1329623	cultural center		
Q56400248	24.5283106	64.0709719	FI	Q735583	Ylivieska Cultural Centre Akustiikka	Ylivieska		https://www.ylivieska.fi/en/spare-time-services/cultural-services/the-advocacy-association-of-the-cultural-centre/	Koulukatu 2 B, 84100 Ylivieska	Q1329623	cultural center	2507982005	
Q56400248	24.5283106	64.0709719	FI	Q735583	Ylivieska Cultural Centre Akustiikka	Ylivieska		https://www.ylivieska.fi/vapaa-ajan-palvelut/akustiikka/	Koulukatu 2 B, 84100 Ylivieska	Q1329623	cultural center	2507982005	
Q56400250			FI	Q204382	Kouvola-talo	Kouvola		https://www.kouvola.fi/index/kulttuurijavapaa-aika/kulttuuritalot/kouvola-talo.html	Varuskuntakatu 11	Q1329623	cultural center		
Q56400253	27.25336	61.69093	FI	Q190583	Mikaeli	Mikkeli	95809310	http://www.mikaeli.fi/	Sointukatu 1, 50100 Mikkeli	Q1329623	cultural center		
Q56400253	27.25336	61.69093	FI	Q190583	Mikaeli	Mikkeli	95809310	http://www.mikaeli.fi/	Sointukatu 1, 50100 Mikkeli	Q1378975	convention center		
Q56400408	22.24	60.438611	FI	Q38511	Sigyn	Turku				Q230752	auditorium		
Q56410780	11.477067	53.089918	DE	Q625768	Burg Lenzen	Lenzen (Elbe)		https://www.burg-lenzen.de	Burgstr. 3, 19309 Lenzen (Elbe)	Q1378975	convention center		
Q56426480			ES		Centro de Cultura Contemporánea Conde Duque			https://www.condeduquemadrid.es/		Q1329623	cultural center		
Q56426480			ES		Centro de Cultura Contemporánea Conde Duque			https://www.condeduquemadrid.es/en		Q1329623	cultural center		
Q56426764			ES		CentroCentro			https://www.centrocentro.org/centrocentro		Q1329623	cultural center		
Q56426877			ES		Centro Cultural Casa del Reloj			https://www.madrid.es/portales/munimadrid/es/Inicio/El-Ayuntamiento/Arganzuela/Direcciones-y-telefonos/Centro-Cultural-Casa-del-Reloj-Arganzuela-/?vgnextfmt=default&vgnextoid=8b063d0b5e71c010VgnVCM1000000b205a0aRCRD&vgnextchannel=fbf1283017e28010VgnVCM100000dc0ca8c0RCRD		Q1329623	cultural center		
Q56426930			ES	Q2807	Fernán Gómez Centro Cultural de la Villa	Madrid		https://www.madridcultura.es/entidad/199/fernan-gomez-centro-cultural-de-la-villa		Q1329623	cultural center		
Q56427524			ES		Matadero Madrid			http://www.mataderomadrid.org/		Q1329623	cultural center		
Q56427704			ES	Q2807	La Tabacalera de Lavapiés	Madrid		http://latabacalera.net/	Calle de Embajadores, 51	Q1329623	cultural center		
Q56435615	-55.1408599	5.855224	SR		Sana budaya					Q1329623	cultural center		
Q56439206	36.336222222222	41.291833333333	TR	Q3906369	Panorama Samsun Digital Display Center	İlkadım				Q1378975	convention center		
Q56439206	36.336222222222	41.291833333333	TR	Q483040	Panorama Samsun Digital Display Center	Samsun Province				Q1378975	convention center		
Q5644900	-56.20277778	-34.90555556	UY	Q1335	Centro Cultural de España en Montevideo	Montevideo				Q1329623	cultural center		
Q56452222	11.3562945	44.4368244	IT	Q94979	La Loggia della Fornace	Pianoro			Via Ligabue, 2 - 40065 Pianoro (BO)	Q1329623	cultural center		
Q5645636	-58.405962	-34.6193324	AR	Q1486	Edificio Unión Ferroviaria	Buenos Aires			Avenida Independencia 2870, C1225AAX Buenos Aires	Q1329623	cultural center		
Q564589	-118.27	34.0397	US	Q99	Los Angeles Convention Center	California		http://www.lacclink.com/lacclink/default.aspx		Q1378975	convention center		
Q564793	-74.0025	40.7575	US	Q11299	Jacob K. Javits Convention Center	Manhattan		http://www.javitscenter.com		Q1378975	convention center		
Q564793	-74.0025	40.7575	US	Q60	Jacob K. Javits Convention Center	New York		http://www.javitscenter.com		Q1378975	convention center		
Q56479341	-55.152056	5.826028	SR	Q3001	Congreshal, Paramaribo	Paramaribo			Onafhankelijkheidsplein 6	Q1378975	convention center		
Q56479453	-1.05295	53.94702	GB	Q3068077	Central Hall, University of York	Heslington		https://yorkconferences.com/venues/central-hall/		Q1378975	convention center		
Q5649428	170.50712	-45.87027	NZ	Q32188005	Hanover Hall	Dunedin City	381857723	https://www.dso.org.nz/hanover-hall	65 Hanover Street, Dunedin	Q1329623	cultural center		
Q5650373	12.463498	41.902567	IT	Q220	Auditorium Conciliazione	Rome		http://www.auditoriumconciliazione.it/	Borgo S. Angelo, 5 – 00193 Roma	Q230752	auditorium		
Q5650373	12.463498	41.902567	IT	Q220	Auditorium Conciliazione	Rome		http://www.auditoriumconciliazione.it/	Borgo S. Angelo, 5 – 00193 Roma	Q253275	lecture hall		
Q56507433	9.0089	48.71029	DE	Q4019	Stadthalle Sindelfingen	Sindelfingen		https://www.cc-bs.com/,Lde/start/Stadthalle+Sindelfingen.html		Q1378975	convention center		
Q56508827	14.15	50.9188	DE	Q6406	Nationalparkzentrum Sächsische Schweiz	Bad Schandau		https://www.lanu.de/de/NationalparkZentrum.html	Dresdner Str. 2 B, 01814 Bad Schandau	Q1329623	cultural center		
Q56508867	12.3021	51.62557	DE	Q7007	Kulturpalast Bitterfeld	Bitterfeld-Wolfen			Zörbiger Straße 22, 06749 Bitterfeld	Q1329623	cultural center		
Q56508888	12.26549	51.65848	DE	Q7007	Städtisches Kulturhaus Bitterfeld-Wolfen	Bitterfeld-Wolfen		https://www.kulturhaus-bitterfeld-wolfen.de/	Puschkinplatz 3, 06766 Bitterfeld-Wolfen	Q1329623	cultural center		
Q56510427	13.08165	50.66608	DE	Q57997	Pawlow-Haus	Wolkenstein				Q1329623	cultural center		
Q56557421	8.31215	47.0502	CH	Q4191	Kunst- und Kongresshaus	Lucerne				Q1329623	cultural center		
Q56557421	8.31215	47.0502	CH	Q4191	Kunst- und Kongresshaus	Lucerne				Q1378975	convention center		
Q56558648	12.10951	54.08585	DE	Q2861	Rostock Audimax	Rostock			Ulmenstraße 69, Haus 7, 18057 Rostock	Q253275	lecture hall		
Q56558648	12.10951	54.08585	DE	Q2861	Rostock Audimax	Rostock			Ulmenstraße 69, Haus 7, 18057 Rostock	Q230752	auditorium		
Q5658665	-0.1678182	51.2409579	GB	Q1851095	Harlequin Theatre	Redhill		http://www.harlequintheatre.co.uk	Warwick Quadrant, Redhill, RH1 1NN, England	Q1329623	cultural center		
Q56586965			SK	Q25409	Alliance française de Košice	Košice		http://afke.sk/	Alžbetina 55, 040 01 Košice	Q1329623	cultural center		
Q56598124	36.3387	49.99268	UA		Palace of Children and Youth Creativity in Kharkiv			http://dvorec.edu.kh.ua		Q1329623	cultural center		
Q56604566	152.706041	-25.534375	AU	Q377975	Brolga Theatre and Convention Centre	Maryborough		http://www.brolgatheatre.org/	5 Walker Street, Maryborough QLD 4650	Q1378975	convention center		
Q5662279	-72.50179444	7.88404167	CO	Q216847	Torre del Reloj, Cúcuta	Cúcuta				Q1329623	cultural center		
Q56634034	9.94413	45.58605	IT	Q104064	old Cologne town hall	Cologne			piazza Garibaldi, 20, Cologne, BS	Q1329623	cultural center		
Q56648424	14.057055	52.294299	DE	Q49421	Scharwenka Kulturforum	Bad Saarow				Q1329623	cultural center	3433606680	
Q56649666	11.6597	46.7147	IT	Q185541	Kardinal-Nikolaus-Cusanus-Akademie	Brixen		https://www.cusanus.bz.it/	Seminargasse, 2, 39042 Brixen	Q1378975	convention center		
Q56649822	-60.028426388889	-3.1346615	BR	Q40236	Rio Branco Palace	Manaus		http://cultura.am.gov.br/	Praça Dom Pedro II, 2 Manaus, AM, 69005-140, Brasil	Q1329623	cultural center		
Q56651542	15.564819444444	54.182088888889	PL	Q110011	Regional Cultural Centre Zbigniew Herbert	Kołobrzeg		http://www.rck.kolobrzeg.eu/		Q1329623	cultural center		
Q56651957	16.7439	53.14586	PL	Q556200	Piła Regional Cultural Centre	Piła		http://www.rck.pila.pl/	Plac Stanisława Staszica 1, 64-920 Piła	Q1329623	cultural center		
Q56660354	21.087157	52.7043222	PL	Q62937	Municipal Culture and Arts Centre	Pułtusk		http://mckis.pultusk.pl/	Plac Teatralny 2, 06-100 Pułtusk	Q1329623	cultural center		
Q56668879	-73.98407	40.77354	US	Q11299	Mitzi E. Newhouse Theater	Manhattan		https://www.lct.org/about/newhouse-theater/	150 West 65th Street, New York, NY 10023	Q230752	auditorium		
Q56676871	12.44652	55.78154	DK	Q493826	Frederiksdal Sinatur Hotel & Konference	Lyngby-Taarbæk Municipality		https://www.sinatur.dk/frederiksdal/	Frederiksdalsvej 360, 2800 Kongens Lyngby	Q1378975	convention center		
Q56676871	12.44625	55.78169	DK	Q493826	Frederiksdal Sinatur Hotel & Konference	Lyngby-Taarbæk Municipality		https://www.sinatur.dk/frederiksdal/	Frederiksdalsvej 360, 2800 Kongens Lyngby	Q1378975	convention center		
Q56682742	11.45415	44.52665	IT	Q94788	"""La Scuola"" cultural center"	Castenaso			Via della Pieve, 35	Q1329623	cultural center		
Q5669088	-2.46477	36.84125	ES	Q10400	Aljibes árabes de Jairán	Almería		https://www.turismodealmeria.org/museos/museo/aljibes-arabes/		Q1329623	cultural center		
Q56693186	-38.5175226	-12.9796502	BR	Q36947	Caixa Cultural Salvador	Salvador		https://www.programasculturaiscaixa.com.br/unidade-salvador/	Rua Carlos Gomes, 57 - Centro, Salvador - BA, 40060-330	Q1329623	cultural center	2627312981	
Q56693260	-39.03383	-14.798662	BR	Q373705	Jorge Amado culture house	Ilhéus			Rua Jorge Amado 21, Centro, 45653-200, Ilhéus, BA	Q1329623	cultural center		
Q56693333	-38.502304	-12.9730401	BR		Centro Cultural Solar Ferrão				Rua Gregório de Mattos, 45, Solar Ferrão, Pelourinho, 40025-060, Salvador, BA	Q1329623	cultural center		
Q56695222	-56.096388888889	-15.598055555556	BR	Q170762	Biblioteca Pública Estadual Estevão de Mendonça	Cuiabá		https://estevaodemendonca.bibliotecapublica.mt.gov.br/	Rua Antônio Maria Coelho, 151, Centro de Cuiabá. Cuiabá - MT. CEP: 78005-420	Q1329623	cultural center		
Q56695222	-56.096388888889	-15.598055555556	BR	Q170762	Biblioteca Pública Estadual Estevão de Mendonça	Cuiabá		https://estevaodemendonca.bibliotecapublica.mt.gov.br/	Rua Antonio Maria, 151, Centro, Cuiabá	Q1329623	cultural center		
Q56695311			BR	Q2844	Caixa Cultural Brasília	Brasília				Q1329623	cultural center		
Q56703445			ES	Q203040	Centro Cultural Municipal Alfonso X El Sabio, El Puerto de Santa María	El Puerto de Santa María			Calle Larga	Q1329623	cultural center		
Q56707062	16.731108333333	49.137214722222	CZ	Q1778044	Sokol house in Kobylnice	Kobylnice			U Sokolovny 223	Q1329623	cultural center		
Q56709173	19.263354161367	44.512710009614	RS	Q648489	Vuk Karadžić Cultural Center	Loznica		http://ckvkaradzic.org.rs	Саве Ковачевића 1	Q1329623	cultural center		
Q56753587	23.280111111111	42.708972222222	BG	Q472	Roden Kray Community Centre	Sofia				Q1329623	cultural center		
Q56759742	23.432	41.443694444444	BG	Q2989996	Prosveta Cultural Centre, Katuntsi	Katuntsi				Q1329623	cultural center		
Q56759745	23.826194444444	41.684222222222	BG	Q2598087	Svetlina Cultural Centre, Kovachevitsa	Kovachevitsa				Q1329623	cultural center		
Q56759771	23.852305555556	41.515888888889	BG	Q406426	Yane Sandanski Cultural Centre, Hadzhidimovo	Hadzhidimovo				Q1329623	cultural center		
Q56759788	23.1119728	41.3648039	BG	Q2989967	Yane Sandanski Cultural Centre, Kolarovo	Kolarovo				Q1329623	cultural center		
Q56759907	27.906694444444	43.203833333333	BG		Macedonia Cultural Centre, Varna					Q1329623	cultural center		
Q56760346	23.7870687	41.6121576	BG	Q2654724	Asen Zlatarov - 1924 Cultural Centre, Ognyanovo	Ognyanovo				Q1329623	cultural center		
Q56779792	11.0976972	46.2118332	IT	Q295602	Centro culturale La Corte	Mezzolombardo			via Damiano Chiesa, 45	Q1329623	cultural center		
Q5680340	-60.63805556	-32.95	AR	Q52535	Centro Cultural Roberto Fontanarrosa	Rosario				Q1329623	cultural center		
Q56810381	23.728583333333	41.573888888889	BG	Q457141	Prosveta Cultural Centre, Gotse Delchev	Gotse Delchev		http://www.libgoce.org/index.html		Q1329623	cultural center		
Q5684281	-157.836	21.2904	US	Q18094	Hawaii Convention Center	Honolulu				Q1378975	convention center		
Q56855237	27.306666666667	42.621666666667	BG	Q405862	Saglasie chitalishte, Balgarovo	Balgarovo				Q1329623	cultural center		
Q56876656	8.95606	46.00503	CH	Q7024	Palazzo dei Congressi	Lugano		http://luganoconventions.com/i		Q1378975	convention center		
Q56876676	8.79851	46.16692	CH	Q11935	Spazio Elle	Locarno		https://www.spazioelle.ch/		Q1329623	cultural center		
Q56882568	22.861388888889	44.092222222222	BG	Q2458945	Chitalishte Svetlina, Negovanovtsi	Negovanovtsi				Q1329623	cultural center		
Q56887464	13.5558201	52.5471124	DE	Q119284	Freizeitforum Marzahn	Marzahn-Hellersdorf		https://www.freizeitforum-marzahn.com/	Marzahner Promenade 51-55, Berlin	Q1329623	cultural center		7928427
Q5694304	51.436527777778	35.784972222222	IR	Q5377769	Shahid Chamran Cultural and Sports Complex	District 1		https://chamrancomplex.ir/		Q1329623	cultural center		
Q5707194	23.690958	37.962703	GR	Q1524	Hellenic Cosmos	Athens		http://www.hellenic-cosmos.gr/		Q1329623	cultural center		
Q57079875			AT	Q13298	Festival Centre	Graz				Q1329623	cultural center		
Q57082353	7.69744	48.59199	FR	Q6602	Théâtre de Hautepierre	Strasbourg		https://www.strasbourg.eu/lieu/-/entity/id/685822	13 place André Maurois, 67200 Strasbourg	Q1329623	cultural center		
Q5710559	24.947473	60.178847	FI	Q1757	Paasitorni	Helsinki	137931581		Paasivuorenkatu 5 A	Q1378975	convention center		
Q5710559	24.947473	60.178847	FI	Q1757	Paasitorni	Helsinki	137931581		Säästöpankinranta 6	Q1378975	convention center		
Q5710559	24.947928	60.178618	FI	Q1757	Paasitorni	Helsinki	137931581		Säästöpankinranta 6	Q1378975	convention center		
Q5710559	24.947928	60.178618	FI	Q1757	Paasitorni	Helsinki	137931581		Paasivuorenkatu 5 A	Q1378975	convention center		
Q5710559	24.947473	60.178847	FI	Q1757	Paasitorni	Helsinki	137931581		Paasivuorenkatu 5	Q1378975	convention center		
Q5710559	24.947928	60.178618	FI	Q1757	Paasitorni	Helsinki	137931581		Paasivuorenkatu 5	Q1378975	convention center		
Q5711411	-3.8673361111111	40.47145	ES	Q427505	Auditorio Alfredo Kraus	Majadahonda				Q230752	auditorium		
Q5711414	-5.5791111111111	42.60275	ES	Q15699	Auditorio Ciudad de León	León		http://www.auditorioleon.com/		Q230752	auditorium		
Q5711418	-4.41554	36.71919	ES	Q8851	Eduardo Ocón Municipal Auditorium	Málaga				Q230752	auditorium		
Q5711418	-4.41554	36.71919	ES	Q5834068	Eduardo Ocón Municipal Auditorium	Ensanche Centro				Q230752	auditorium		
Q5711434	-6.0034977777778	37.400386944444	ES	Q8717	Auditorio Rocío Jurado	Seville		https://www.auditoriorociojurado.com/	Camino de los Descubrimientos, 41092 Sevilla	Q230752	auditorium		
Q5711436	-4.46513889	36.69893333	ES	Q8851	Auditorio Municipal de Málaga	Málaga	176408927			Q230752	auditorium		
Q5711454	-3.6980689	42.3389984	ES	Q9580	Auditorio y Palacio de Congresos de Burgos	Burgos		http://www.forumevolucion.es/		Q230752	auditorium		
Q5711801	-66.890555555556	10.490833333333	VE	Q887222	Aula Magna	Libertador Municipality				Q253275	lecture hall		
Q5711801	-66.890555555556	10.490833333333	VE	Q1533	Aula Magna	Caracas				Q253275	lecture hall		
Q5711801	-66.890555555556	10.490833333333	VE	Q1533	Aula Magna	Caracas				Q230752	auditorium		
Q5711801	-66.890555555556	10.490833333333	VE	Q887222	Aula Magna	Libertador Municipality				Q230752	auditorium		
Q57132725			DE	Q1718	Weltkunstzimmer	Düsseldorf		https://weltkunstzimmer.de/		Q1329623	cultural center		
Q571421	13.388611111111	52.525555555556	DE	Q163966	Kunsthaus Tacheles	Mitte	940754304	http://www.tacheles.de/		Q1329623	cultural center		
Q57153433	3.8126095800676	50.869796861402	BE	Q226941	CC Zoetegem	Zottegem		https://www.cczoetegem.be/	Hospitaalstraat 18-20, 9620 Zottegem	Q1329623	cultural center		
Q57163914	23.689892483019	37.961158526541	GR	Q1673558	Peiraios 260	Moschato-Tavros Municipality			Πειραιώς 260, Αγ. Ιωάννης Ρέντης 18233	Q1329623	cultural center		
Q57163914	23.689892483019	37.961158526541	GR	Q1673558	Peiraios 260	Moschato-Tavros Municipality			260 Pireos Street	Q1329623	cultural center		
Q57166367			JP		Kazusa Arc			http://www.kap.co.jp/kazusa/about.html		Q1378975	convention center		
Q57166503			JP		International Conference Center			https://www.waseda.jp/top/about/work/organizations/academic-affairs-division/international-conference-center		Q1378975	convention center		
Q57170193	14.4397639	50.0495339	CZ	Q1085	Cubex Centrum Praha	Prague		http://www.cubexcentrum.cz/		Q1378975	convention center		
Q5717615	-98.4847	29.4208	US	Q1439	Henry B. González Convention Center	Texas				Q1378975	convention center		
Q57196155			ES	Q2807	Naves Matadero	Madrid		https://naves.mataderomadrid.org/es		Q1329623	cultural center		
Q57197532			SE	Q670220	Vitlycke Centre for Performing Arts	Tanumshede		https://vitlycke.org/	Vitlycke gård 3, 45793 Tanumshede	Q1329623	cultural center		
Q57201082	9.1011694444444	52.24	DE	Q630151	Palais im Park	Bad Eilsen		https://www.palais-im-park.info/	Bahnhofstraße 3a, 31707 Bad Eilsen	Q1329623	cultural center	5046897810	
Q57201457	7.69328	47.92053	DE	Q496391	Kurhaus Bad Krozingen	Bad Krozingen		http://www.bad-krozingen.info/tagungen	Kurhausstraße 1, 79189 Bad Krozingen	Q1329623	cultural center		
Q57207355			GB	Q84	Rebel Art Centre	London			38 Great Ormond Street, London	Q1329623	cultural center		
Q572580	19.039724	47.501169	HU	Q1094308	Institut français de Budapest	Budapest District I	250065234	https://franciaintezet.hu/	Fő utca 17.	Q1329623	cultural center		
